Pair,Predictor
17090,VPD_LEAD3
17091,wc_pwtm
17091,P_LAG1
17092,wc_pwtm
17092,P_LAG2
17093,wc_pwtm
17093,P_LAG3
17094,wc_pwtm
17094,P_LEAD1
17095,wc_pwtm
17095,P_LEAD2
17096,wc_pwtm
17096,P_LEAD3
17097,wc_pwtm
17097,NEE_LAG1
17098,wc_pwtm
17098,NEE_LAG2
17099,wc_pwtm
17099,NEE_LAG3
17100,wc_pwtm
17100,NEE_LEAD1
17101,wc_pwtm
17101,NEE_LEAD2
17102,wc_pwtm
17102,NEE_LEAD3
17103,wc_pwtm
17103,GPP_LAG1
17104,wc_pwtm
17104,GPP_LAG2
17105,wc_pwtm
17105,GPP_LAG3
17106,wc_pwtm
17106,GPP_LEAD1
17107,wc_pwtm
17107,GPP_LEAD2
17108,wc_pwtm
17108,GPP_LEAD3
17109,wc_pwtm
17109,RECO_LAG1
17110,wc_pwtm
17110,RECO_LAG2
17111,wc_pwtm
17111,RECO_LAG3
17112,wc_pwtm
17112,RECO_LEAD1
17113,wc_pwtm
17113,RECO_LEAD2
17114,wc_pwtm
17114,RECO_LEAD3
17115,wc_pwtm
17115,LE_LAG1
17116,wc_pwtm
17116,LE_LAG2
17117,wc_pwtm
17117,LE_LAG3
17118,wc_pwtm
17118,LE_LEAD1
17119,wc_pwtm
17119,LE_LEAD2
17120,wc_pwtm
17120,LE_LEAD3
17121,wc_pdm
17121,rpot_LAG4
17122,wc_pdm
17122,rpot_LAG8
17123,wc_pdm
17123,rpot_LAG12
17124,wc_pdm
17124,rpot_LEAD4
17125,wc_pdm
17125,rpot_LEAD8
17126,wc_pdm
17126,rpot_LEAD12
17127,wc_pdm
17127,WFS_LAG4
17128,wc_pdm
17128,WFS_LAG8
17129,wc_pdm
17129,WFS_LAG12
17130,wc_pdm
17130,WFS_LEAD4
17131,wc_pdm
17131,WFS_LEAD8
17132,wc_pdm
17132,WFS_LEAD12
17133,wc_pdm
17133,LSTN_LAG1
17134,wc_pdm
17134,LSTN_LAG2
17135,wc_pdm
17135,LSTN_LAG3
17136,wc_pdm
17136,LSTN_LEAD1
17137,wc_pdm
17137,LSTN_LEAD2
17138,wc_pdm
17138,LSTN_LEAD3
17139,wc_pdm
17139,NDSI_LAG1
17140,wc_pdm
17140,NDSI_LAG2
17141,wc_pdm
17141,NDSI_LAG3
17142,wc_pdm
17142,NDSI_LEAD1
17143,wc_pdm
17143,NDSI_LEAD2
17144,wc_pdm
17144,NDSI_LEAD3
17145,wc_pdm
17145,NDVI_LAG1
17146,wc_pdm
17146,NDVI_LAG2
17147,wc_pdm
17147,NDVI_LAG3
17148,wc_pdm
17148,NDVI_LEAD1
17149,wc_pdm
17149,NDVI_LEAD2
17150,wc_pdm
17150,NDVI_LEAD3
17151,wc_pdm
17151,EVI_LAG1
17152,wc_pdm
17152,EVI_LAG2
17153,wc_pdm
17153,EVI_LAG3
17154,wc_pdm
17154,EVI_LEAD1
17155,wc_pdm
17155,EVI_LEAD2
17156,wc_pdm
17156,EVI_LEAD3
17157,wc_pdm
17157,NDWI_LAG1
17158,wc_pdm
17158,NDWI_LAG2
17159,wc_pdm
17159,NDWI_LAG3
17160,wc_pdm
17160,NDWI_LEAD1
17161,wc_pdm
17161,NDWI_LEAD2
17162,wc_pdm
17162,NDWI_LEAD3
17163,wc_pdm
17163,SRWI_LAG1
17164,wc_pdm
17164,SRWI_LAG2
17165,wc_pdm
17165,SRWI_LAG3
17166,wc_pdm
17166,SRWI_LEAD1
17167,wc_pdm
17167,SRWI_LEAD2
17168,wc_pdm
17168,SRWI_LEAD3
17169,wc_pdm
17169,LSWI_LAG1
17170,wc_pdm
17170,LSWI_LAG2
17171,wc_pdm
17171,LSWI_LAG3
17172,wc_pdm
17172,LSWI_LEAD1
17173,wc_pdm
17173,LSWI_LEAD2
17174,wc_pdm
17174,LSWI_LEAD3
17175,wc_pdm
17175,soilwater_LAG4
17176,wc_pdm
17176,soilwater_LAG8
17177,wc_pdm
17177,soilwater_LAG12
17178,wc_pdm
17178,soilwater_LEAD4
17179,wc_pdm
17179,soilwater_LEAD8
17180,wc_pdm
17180,soilwater_LEAD12
17181,wc_pdm
17181,soilwaterS_LAG4
17182,wc_pdm
17182,soilwaterS_LAG8
17183,wc_pdm
17183,soilwaterS_LAG12
17184,wc_pdm
17184,soilwaterS_LEAD4
17185,wc_pdm
17185,soilwaterS_LEAD8
17186,wc_pdm
17186,soilwaterS_LEAD12
17187,wc_pdm
17187,aet_LAG4
17188,wc_pdm
17188,aet_LAG8
17189,wc_pdm
17189,aet_LAG12
17190,wc_pdm
17190,aet_LEAD4
17191,wc_pdm
17191,aet_LEAD8
17192,wc_pdm
17192,aet_LEAD12
17193,wc_pdm
17193,aetS_LAG4
17194,wc_pdm
17194,aetS_LAG8
17195,wc_pdm
17195,aetS_LAG12
17196,wc_pdm
17196,aetS_LEAD4
17197,wc_pdm
17197,aetS_LEAD8
17198,wc_pdm
17198,aetS_LEAD12
17199,wc_pdm
17199,TA_LAG1
17200,wc_pdm
17200,TA_LAG2
17201,wc_pdm
17201,TA_LAG3
17202,wc_pdm
17202,TA_LEAD1
17203,wc_pdm
17203,TA_LEAD2
17204,wc_pdm
17204,TA_LEAD3
17205,wc_pdm
17205,SW_IN_LAG1
17206,wc_pdm
17206,SW_IN_LAG2
17207,wc_pdm
17207,SW_IN_LAG3
17208,wc_pdm
17208,SW_IN_LEAD1
17209,wc_pdm
17209,SW_IN_LEAD3
17210,wc_pdm
17210,LW_IN_LAG1
17211,wc_pdm
17211,LW_IN_LAG2
17212,wc_pdm
17212,LW_IN_LAG3
17213,wc_pdm
17213,LW_IN_LEAD1
17214,wc_pdm
17214,LW_IN_LEAD2
17215,wc_pdm
17215,LW_IN_LEAD3
17216,wc_pdm
17216,PA_LAG1
17217,wc_pdm
17217,PA_LAG2
17218,wc_pdm
17218,PA_LAG3
17219,wc_pdm
17219,PA_LEAD1
17220,wc_pdm
17220,PA_LEAD2
17221,wc_pdm
17221,PA_LEAD3
17222,wc_pdm
17222,VPD_LAG1
17223,wc_pdm
17223,VPD_LAG2
17224,wc_pdm
17224,VPD_LAG3
17225,wc_pdm
17225,VPD_LEAD1
17226,wc_pdm
17226,VPD_LEAD2
17227,wc_pdm
17227,VPD_LEAD3
17228,wc_pdm
17228,P_LAG1
17229,wc_pdm
17229,P_LAG2
17230,wc_pdm
17230,P_LAG3
17231,wc_pdm
17231,P_LEAD1
17232,wc_pdm
17232,P_LEAD2
17233,wc_pdm
17233,P_LEAD3
17234,wc_pdm
17234,NEE_LAG1
17235,wc_pdm
17235,NEE_LAG2
17236,wc_pdm
17236,NEE_LAG3
17237,wc_pdm
17237,NEE_LEAD1
17238,wc_pdm
17238,NEE_LEAD2
17239,wc_pdm
17239,NEE_LEAD3
17240,wc_pdm
17240,GPP_LAG1
17241,wc_pdm
17241,GPP_LAG2
17242,wc_pdm
17242,GPP_LAG3
17243,wc_pdm
17243,GPP_LEAD1
17244,wc_pdm
17244,GPP_LEAD2
17245,wc_pdm
17245,GPP_LEAD3
17246,wc_pdm
17246,RECO_LAG1
17247,wc_pdm
17247,RECO_LAG2
17248,wc_pdm
17248,RECO_LAG3
17249,wc_pdm
17249,RECO_LEAD1
17250,wc_pdm
17250,RECO_LEAD2
17251,wc_pdm
17251,RECO_LEAD3
17252,wc_pdm
17252,LE_LAG1
17253,wc_pdm
17253,LE_LAG2
17254,wc_pdm
17254,LE_LAG3
17255,wc_pdm
17255,LE_LEAD1
17256,wc_pdm
17256,LE_LEAD2
17257,wc_pdm
17257,LE_LEAD3
17258,wc_ps
17258,rpot_LAG4
17259,wc_ps
17259,rpot_LAG8
17260,wc_ps
17260,rpot_LAG12
17261,wc_ps
17261,rpot_LEAD4
17262,wc_ps
17262,rpot_LEAD8
17263,wc_ps
17263,rpot_LEAD12
17264,wc_ps
17264,WFS_LAG4
17265,wc_ps
17265,WFS_LAG8
17266,wc_ps
17266,WFS_LAG12
17267,wc_ps
17267,WFS_LEAD4
17268,wc_ps
17268,WFS_LEAD8
17269,wc_ps
17269,WFS_LEAD12
17270,wc_ps
17270,LSTN_LAG1
17271,wc_ps
17271,LSTN_LAG2
17272,wc_ps
17272,LSTN_LAG3
17273,wc_ps
17273,LSTN_LEAD1
17274,wc_ps
17274,LSTN_LEAD2
17275,wc_ps
17275,LSTN_LEAD3
17276,wc_ps
17276,NDSI_LAG1
17277,wc_ps
17277,NDSI_LAG2
17278,wc_ps
17278,NDSI_LAG3
17279,wc_ps
17279,NDSI_LEAD1
17280,wc_ps
17280,NDSI_LEAD2
17281,wc_ps
17281,NDSI_LEAD3
17282,wc_ps
17282,NDVI_LAG1
17283,wc_ps
17283,NDVI_LAG2
17284,wc_ps
17284,NDVI_LAG3
17285,wc_ps
17285,NDVI_LEAD1
17286,wc_ps
17286,NDVI_LEAD2
17287,wc_ps
17287,NDVI_LEAD3
17288,wc_ps
17288,EVI_LAG1
17289,wc_ps
17289,EVI_LAG2
17290,wc_ps
17290,EVI_LAG3
17291,wc_ps
17291,EVI_LEAD1
17292,wc_ps
17292,EVI_LEAD2
17293,wc_ps
17293,EVI_LEAD3
17294,wc_ps
17294,NDWI_LAG1
17295,wc_ps
17295,NDWI_LAG2
17296,wc_ps
17296,NDWI_LAG3
17297,wc_ps
17297,NDWI_LEAD1
17298,wc_ps
17298,NDWI_LEAD2
17299,wc_ps
17299,NDWI_LEAD3
17300,wc_ps
17300,SRWI_LAG1
17301,wc_ps
17301,SRWI_LAG2
17302,wc_ps
17302,SRWI_LAG3
17303,wc_ps
17303,SRWI_LEAD1
17304,wc_ps
17304,SRWI_LEAD2
17305,wc_ps
17305,SRWI_LEAD3
17306,wc_ps
17306,LSWI_LAG1
17307,wc_ps
17307,LSWI_LAG2
17308,wc_ps
17308,LSWI_LAG3
17309,wc_ps
17309,LSWI_LEAD1
17310,wc_ps
17310,LSWI_LEAD2
17311,wc_ps
17311,LSWI_LEAD3
17312,wc_ps
17312,soilwater_LAG4
17313,wc_ps
17313,soilwater_LAG8
17314,wc_ps
17314,soilwater_LAG12
17315,wc_ps
17315,soilwater_LEAD4
17316,wc_ps
17316,soilwater_LEAD8
17317,wc_ps
17317,soilwater_LEAD12
17318,wc_ps
17318,soilwaterS_LAG4
17319,wc_ps
17319,soilwaterS_LAG8
17320,wc_ps
17320,soilwaterS_LAG12
17321,wc_ps
17321,soilwaterS_LEAD4
17322,wc_ps
17322,soilwaterS_LEAD8
17323,wc_ps
17323,soilwaterS_LEAD12
17324,wc_ps
17324,aet_LAG4
17325,wc_ps
17325,aet_LAG8
17326,wc_ps
17326,aet_LAG12
17327,wc_ps
17327,aet_LEAD4
17328,wc_ps
17328,aet_LEAD8
17329,wc_ps
17329,aet_LEAD12
17330,wc_ps
17330,aetS_LAG4
17331,wc_ps
17331,aetS_LAG8
17332,wc_ps
17332,aetS_LAG12
17333,wc_ps
17333,aetS_LEAD4
17334,wc_ps
17334,aetS_LEAD8
17335,wc_ps
17335,aetS_LEAD12
17336,wc_ps
17336,TA_LAG1
17337,wc_ps
17337,TA_LAG2
17338,wc_ps
17338,TA_LAG3
17339,wc_ps
17339,TA_LEAD1
17340,wc_ps
17340,TA_LEAD2
17341,wc_ps
17341,TA_LEAD3
17342,wc_ps
17342,SW_IN_LAG1
17343,wc_ps
17343,SW_IN_LAG2
17344,wc_ps
17344,SW_IN_LAG3
17345,wc_ps
17345,SW_IN_LEAD1
17346,wc_ps
17346,SW_IN_LEAD3
17347,wc_ps
17347,LW_IN_LAG1
17348,wc_ps
17348,LW_IN_LAG2
17349,wc_ps
17349,LW_IN_LAG3
17350,wc_ps
17350,LW_IN_LEAD1
17351,wc_ps
17351,LW_IN_LEAD2
17352,wc_ps
17352,LW_IN_LEAD3
17353,wc_ps
17353,PA_LAG1
17354,wc_ps
17354,PA_LAG2
17355,wc_ps
17355,PA_LAG3
17356,wc_ps
17356,PA_LEAD1
17357,wc_ps
17357,PA_LEAD2
17358,wc_ps
17358,PA_LEAD3
17359,wc_ps
17359,VPD_LAG1
17360,wc_ps
17360,VPD_LAG2
17361,wc_ps
17361,VPD_LAG3
17362,wc_ps
17362,VPD_LEAD1
17363,wc_ps
17363,VPD_LEAD2
17364,wc_ps
17364,VPD_LEAD3
17365,wc_ps
17365,P_LAG1
17366,wc_ps
17366,P_LAG2
17367,wc_ps
17367,P_LAG3
17368,wc_ps
17368,P_LEAD1
17369,wc_ps
17369,P_LEAD2
17370,wc_ps
17370,P_LEAD3
17371,wc_ps
17371,NEE_LAG1
17372,wc_ps
17372,NEE_LAG2
17373,wc_ps
17373,NEE_LAG3
17374,wc_ps
17374,NEE_LEAD1
17375,wc_ps
17375,NEE_LEAD2
17376,wc_ps
17376,NEE_LEAD3
17377,wc_ps
17377,GPP_LAG1
17378,wc_ps
17378,GPP_LAG2
17379,wc_ps
17379,GPP_LAG3
17380,wc_ps
17380,GPP_LEAD1
17381,wc_ps
17381,GPP_LEAD2
17382,wc_ps
17382,GPP_LEAD3
17383,wc_ps
17383,RECO_LAG1
17384,wc_ps
17384,RECO_LAG2
17385,wc_ps
17385,RECO_LAG3
17386,wc_ps
17386,RECO_LEAD1
17387,wc_ps
17387,RECO_LEAD2
17388,wc_ps
17388,RECO_LEAD3
17389,wc_ps
17389,LE_LAG1
17390,wc_ps
17390,LE_LAG2
17391,wc_ps
17391,LE_LAG3
17392,wc_ps
17392,LE_LEAD1
17393,wc_ps
17393,LE_LEAD2
17394,wc_ps
17394,LE_LEAD3
17395,wc_pwtq
17395,rpot_LAG4
17396,wc_pwtq
17396,rpot_LAG8
17397,wc_pwtq
17397,rpot_LAG12
17398,wc_pwtq
17398,rpot_LEAD4
17399,wc_pwtq
17399,rpot_LEAD8
17400,wc_pwtq
17400,rpot_LEAD12
17401,wc_pwtq
17401,WFS_LAG4
17402,wc_pwtq
17402,WFS_LAG8
17403,wc_pwtq
17403,WFS_LAG12
17404,wc_pwtq
17404,WFS_LEAD4
17405,wc_pwtq
17405,WFS_LEAD8
17406,wc_pwtq
17406,WFS_LEAD12
17407,wc_pwtq
17407,LSTN_LAG1
17408,wc_pwtq
17408,LSTN_LAG2
17409,wc_pwtq
17409,LSTN_LAG3
17410,wc_pwtq
17410,LSTN_LEAD1
17411,wc_pwtq
17411,LSTN_LEAD2
17412,wc_pwtq
17412,LSTN_LEAD3
17413,wc_pwtq
17413,NDSI_LAG1
17414,wc_pwtq
17414,NDSI_LAG2
17415,wc_pwtq
17415,NDSI_LAG3
17416,wc_pwtq
17416,NDSI_LEAD1
17417,wc_pwtq
17417,NDSI_LEAD2
17418,wc_pwtq
17418,NDSI_LEAD3
17419,wc_pwtq
17419,NDVI_LAG1
17420,wc_pwtq
17420,NDVI_LAG2
17421,wc_pwtq
17421,NDVI_LAG3
17422,wc_pwtq
17422,NDVI_LEAD1
17423,wc_pwtq
17423,NDVI_LEAD2
17424,wc_pwtq
17424,NDVI_LEAD3
17425,wc_pwtq
17425,EVI_LAG1
17426,wc_pwtq
17426,EVI_LAG2
17427,wc_pwtq
17427,EVI_LAG3
17428,wc_pwtq
17428,EVI_LEAD1
17429,wc_pwtq
17429,EVI_LEAD2
17430,wc_pwtq
17430,EVI_LEAD3
17431,wc_pwtq
17431,NDWI_LAG1
17432,wc_pwtq
17432,NDWI_LAG2
17433,wc_pwtq
17433,NDWI_LAG3
17434,wc_pwtq
17434,NDWI_LEAD1
17435,wc_pwtq
17435,NDWI_LEAD2
17436,wc_pwtq
17436,NDWI_LEAD3
17437,wc_pwtq
17437,SRWI_LAG1
17438,wc_pwtq
17438,SRWI_LAG2
17439,wc_pwtq
17439,SRWI_LAG3
17440,wc_pwtq
17440,SRWI_LEAD1
17441,wc_pwtq
17441,SRWI_LEAD2
17442,wc_pwtq
17442,SRWI_LEAD3
17443,wc_pwtq
17443,LSWI_LAG1
17444,wc_pwtq
17444,LSWI_LAG2
17445,wc_pwtq
17445,LSWI_LAG3
17446,wc_pwtq
17446,LSWI_LEAD1
17447,wc_pwtq
17447,LSWI_LEAD2
17448,wc_pwtq
17448,LSWI_LEAD3
17449,wc_pwtq
17449,soilwater_LAG4
17450,wc_pwtq
17450,soilwater_LAG8
17451,wc_pwtq
17451,soilwater_LAG12
17452,wc_pwtq
17452,soilwater_LEAD4
17453,wc_pwtq
17453,soilwater_LEAD8
17454,wc_pwtq
17454,soilwater_LEAD12
17455,wc_pwtq
17455,soilwaterS_LAG4
17456,wc_pwtq
17456,soilwaterS_LAG8
17457,wc_pwtq
17457,soilwaterS_LAG12
17458,wc_pwtq
17458,soilwaterS_LEAD4
17459,wc_pwtq
17459,soilwaterS_LEAD8
17460,wc_pwtq
17460,soilwaterS_LEAD12
17461,wc_pwtq
17461,aet_LAG4
17462,wc_pwtq
17462,aet_LAG8
17463,wc_pwtq
17463,aet_LAG12
17464,wc_pwtq
17464,aet_LEAD4
17465,wc_pwtq
17465,aet_LEAD8
17466,wc_pwtq
17466,aet_LEAD12
17467,wc_pwtq
17467,aetS_LAG4
17468,wc_pwtq
17468,aetS_LAG8
17469,wc_pwtq
17469,aetS_LAG12
17470,wc_pwtq
17470,aetS_LEAD4
17471,wc_pwtq
17471,aetS_LEAD8
17472,wc_pwtq
17472,aetS_LEAD12
17473,wc_pwtq
17473,TA_LAG1
17474,wc_pwtq
17474,TA_LAG2
17475,wc_pwtq
17475,TA_LAG3
17476,wc_pwtq
17476,TA_LEAD1
17477,wc_pwtq
17477,TA_LEAD2
17478,wc_pwtq
17478,TA_LEAD3
17479,wc_pwtq
17479,SW_IN_LAG1
17480,wc_pwtq
17480,SW_IN_LAG2
17481,wc_pwtq
17481,SW_IN_LAG3
17482,wc_pwtq
17482,SW_IN_LEAD1
17483,wc_pwtq
17483,SW_IN_LEAD3
17484,wc_pwtq
17484,LW_IN_LAG1
17485,wc_pwtq
17485,LW_IN_LAG2
17486,wc_pwtq
17486,LW_IN_LAG3
17487,wc_pwtq
17487,LW_IN_LEAD1
17488,wc_pwtq
17488,LW_IN_LEAD2
17489,wc_pwtq
17489,LW_IN_LEAD3
17490,wc_pwtq
17490,PA_LAG1
17491,wc_pwtq
17491,PA_LAG2
17492,wc_pwtq
17492,PA_LAG3
17493,wc_pwtq
17493,PA_LEAD1
17494,wc_pwtq
17494,PA_LEAD2
17495,wc_pwtq
17495,PA_LEAD3
17496,wc_pwtq
17496,VPD_LAG1
17497,wc_pwtq
17497,VPD_LAG2
17498,wc_pwtq
17498,VPD_LAG3
17499,wc_pwtq
17499,VPD_LEAD1
17500,wc_pwtq
17500,VPD_LEAD2
17501,wc_pwtq
17501,VPD_LEAD3
17502,wc_pwtq
17502,P_LAG1
17503,wc_pwtq
17503,P_LAG2
17504,wc_pwtq
17504,P_LAG3
17505,wc_pwtq
17505,P_LEAD1
17506,wc_pwtq
17506,P_LEAD2
17507,wc_pwtq
17507,P_LEAD3
17508,wc_pwtq
17508,NEE_LAG1
17509,wc_pwtq
17509,NEE_LAG2
17510,wc_pwtq
17510,NEE_LAG3
17511,wc_pwtq
17511,NEE_LEAD1
17512,wc_pwtq
17512,NEE_LEAD2
17513,wc_pwtq
17513,NEE_LEAD3
17514,wc_pwtq
17514,GPP_LAG1
17515,wc_pwtq
17515,GPP_LAG2
17516,wc_pwtq
17516,GPP_LAG3
17517,wc_pwtq
17517,GPP_LEAD1
17518,wc_pwtq
17518,GPP_LEAD2
17519,wc_pwtq
17519,GPP_LEAD3
17520,wc_pwtq
17520,RECO_LAG1
17521,wc_pwtq
17521,RECO_LAG2
17522,wc_pwtq
17522,RECO_LAG3
17523,wc_pwtq
17523,RECO_LEAD1
17524,wc_pwtq
17524,RECO_LEAD2
17525,wc_pwtq
17525,RECO_LEAD3
17526,wc_pwtq
17526,LE_LAG1
17527,wc_pwtq
17527,LE_LAG2
17528,wc_pwtq
17528,LE_LAG3
17529,wc_pwtq
17529,LE_LEAD1
17530,wc_pwtq
17530,LE_LEAD2
17531,wc_pwtq
17531,LE_LEAD3
17532,wc_pdq
17532,rpot_LAG4
17533,wc_pdq
17533,rpot_LAG8
17534,wc_pdq
17534,rpot_LAG12
17535,wc_pdq
17535,rpot_LEAD4
17536,wc_pdq
17536,rpot_LEAD8
17537,wc_pdq
17537,rpot_LEAD12
17538,wc_pdq
17538,WFS_LAG4
17539,wc_pdq
17539,WFS_LAG8
17540,wc_pdq
17540,WFS_LAG12
17541,wc_pdq
17541,WFS_LEAD4
17542,wc_pdq
17542,WFS_LEAD8
17543,wc_pdq
17543,WFS_LEAD12
17544,wc_pdq
17544,LSTN_LAG1
17545,wc_pdq
17545,LSTN_LAG2
17546,wc_pdq
17546,LSTN_LAG3
17547,wc_pdq
17547,LSTN_LEAD1
17548,wc_pdq
17548,LSTN_LEAD2
17549,wc_pdq
17549,LSTN_LEAD3
17550,wc_pdq
17550,NDSI_LAG1
17551,wc_pdq
17551,NDSI_LAG2
17552,wc_pdq
17552,NDSI_LAG3
17553,wc_pdq
17553,NDSI_LEAD1
17554,wc_pdq
17554,NDSI_LEAD2
17555,wc_pdq
17555,NDSI_LEAD3
17556,wc_pdq
17556,NDVI_LAG1
17557,wc_pdq
17557,NDVI_LAG2
17558,wc_pdq
17558,NDVI_LAG3
17559,wc_pdq
17559,NDVI_LEAD1
17560,wc_pdq
17560,NDVI_LEAD2
17561,wc_pdq
17561,NDVI_LEAD3
17562,wc_pdq
17562,EVI_LAG1
17563,wc_pdq
17563,EVI_LAG2
17564,wc_pdq
17564,EVI_LAG3
17565,wc_pdq
17565,EVI_LEAD1
17566,wc_pdq
17566,EVI_LEAD2
17567,wc_pdq
17567,EVI_LEAD3
17568,wc_pdq
17568,NDWI_LAG1
17569,wc_pdq
17569,NDWI_LAG2
17570,wc_pdq
17570,NDWI_LAG3
17571,wc_pdq
17571,NDWI_LEAD1
17572,wc_pdq
17572,NDWI_LEAD2
17573,wc_pdq
17573,NDWI_LEAD3
17574,wc_pdq
17574,SRWI_LAG1
17575,wc_pdq
17575,SRWI_LAG2
17576,wc_pdq
17576,SRWI_LAG3
17577,wc_pdq
17577,SRWI_LEAD1
17578,wc_pdq
17578,SRWI_LEAD2
17579,wc_pdq
17579,SRWI_LEAD3
17580,wc_pdq
17580,LSWI_LAG1
17581,wc_pdq
17581,LSWI_LAG2
17582,wc_pdq
17582,LSWI_LAG3
17583,wc_pdq
17583,LSWI_LEAD1
17584,wc_pdq
17584,LSWI_LEAD2
17585,wc_pdq
17585,LSWI_LEAD3
17586,wc_pdq
17586,soilwater_LAG4
17587,wc_pdq
17587,soilwater_LAG8
17588,wc_pdq
17588,soilwater_LAG12
17589,wc_pdq
17589,soilwater_LEAD4
17590,wc_pdq
17590,soilwater_LEAD8
17591,wc_pdq
17591,soilwater_LEAD12
17592,wc_pdq
17592,soilwaterS_LAG4
17593,wc_pdq
17593,soilwaterS_LAG8
17594,wc_pdq
17594,soilwaterS_LAG12
17595,wc_pdq
17595,soilwaterS_LEAD4
17596,wc_pdq
17596,soilwaterS_LEAD8
17597,wc_pdq
17597,soilwaterS_LEAD12
17598,wc_pdq
17598,aet_LAG4
17599,wc_pdq
17599,aet_LAG8
17600,wc_pdq
17600,aet_LAG12
17601,wc_pdq
17601,aet_LEAD4
17602,wc_pdq
17602,aet_LEAD8
17603,wc_pdq
17603,aet_LEAD12
17604,wc_pdq
17604,aetS_LAG4
17605,wc_pdq
17605,aetS_LAG8
17606,wc_pdq
17606,aetS_LAG12
17607,wc_pdq
17607,aetS_LEAD4
17608,wc_pdq
17608,aetS_LEAD8
17609,wc_pdq
17609,aetS_LEAD12
17610,wc_pdq
17610,TA_LAG1
17611,wc_pdq
17611,TA_LAG2
17612,wc_pdq
17612,TA_LAG3
17613,wc_pdq
17613,TA_LEAD1
17614,wc_pdq
17614,TA_LEAD2
17615,wc_pdq
17615,TA_LEAD3
17616,wc_pdq
17616,SW_IN_LAG1
17617,wc_pdq
17617,SW_IN_LAG2
17618,wc_pdq
17618,SW_IN_LAG3
17619,wc_pdq
17619,SW_IN_LEAD1
17620,wc_pdq
17620,SW_IN_LEAD3
17621,wc_pdq
17621,LW_IN_LAG1
17622,wc_pdq
17622,LW_IN_LAG2
17623,wc_pdq
17623,LW_IN_LAG3
17624,wc_pdq
17624,LW_IN_LEAD1
17625,wc_pdq
17625,LW_IN_LEAD2
17626,wc_pdq
17626,LW_IN_LEAD3
17627,wc_pdq
17627,PA_LAG1
17628,wc_pdq
17628,PA_LAG2
17629,wc_pdq
17629,PA_LAG3
17630,wc_pdq
17630,PA_LEAD1
17631,wc_pdq
17631,PA_LEAD2
17632,wc_pdq
17632,PA_LEAD3
17633,wc_pdq
17633,VPD_LAG1
17634,wc_pdq
17634,VPD_LAG2
17635,wc_pdq
17635,VPD_LAG3
17636,wc_pdq
17636,VPD_LEAD1
17637,wc_pdq
17637,VPD_LEAD2
17638,wc_pdq
17638,VPD_LEAD3
17639,wc_pdq
17639,P_LAG1
17640,wc_pdq
17640,P_LAG2
17641,wc_pdq
17641,P_LAG3
17642,wc_pdq
17642,P_LEAD1
17643,wc_pdq
17643,P_LEAD2
17644,wc_pdq
17644,P_LEAD3
17645,wc_pdq
17645,NEE_LAG1
17646,wc_pdq
17646,NEE_LAG2
17647,wc_pdq
17647,NEE_LAG3
17648,wc_pdq
17648,NEE_LEAD1
17649,wc_pdq
17649,NEE_LEAD2
17650,wc_pdq
17650,NEE_LEAD3
17651,wc_pdq
17651,GPP_LAG1
17652,wc_pdq
17652,GPP_LAG2
17653,wc_pdq
17653,GPP_LAG3
17654,wc_pdq
17654,GPP_LEAD1
17655,wc_pdq
17655,GPP_LEAD2
17656,wc_pdq
17656,GPP_LEAD3
17657,wc_pdq
17657,RECO_LAG1
17658,wc_pdq
17658,RECO_LAG2
17659,wc_pdq
17659,RECO_LAG3
17660,wc_pdq
17660,RECO_LEAD1
17661,wc_pdq
17661,RECO_LEAD2
17662,wc_pdq
17662,RECO_LEAD3
17663,wc_pdq
17663,LE_LAG1
17664,wc_pdq
17664,LE_LAG2
17665,wc_pdq
17665,LE_LAG3
17666,wc_pdq
17666,LE_LEAD1
17667,wc_pdq
17667,LE_LEAD2
17668,wc_pdq
17668,LE_LEAD3
17669,wc_pwq
17669,rpot_LAG4
17670,wc_pwq
17670,rpot_LAG8
17671,wc_pwq
17671,rpot_LAG12
17672,wc_pwq
17672,rpot_LEAD4
17673,wc_pwq
17673,rpot_LEAD8
17674,wc_pwq
17674,rpot_LEAD12
17675,wc_pwq
17675,WFS_LAG4
17676,wc_pwq
17676,WFS_LAG8
17677,wc_pwq
17677,WFS_LAG12
17678,wc_pwq
17678,WFS_LEAD4
17679,wc_pwq
17679,WFS_LEAD8
17680,wc_pwq
17680,WFS_LEAD12
17681,wc_pwq
17681,LSTN_LAG1
17682,wc_pwq
17682,LSTN_LAG2
17683,wc_pwq
17683,LSTN_LAG3
17684,wc_pwq
17684,LSTN_LEAD1
17685,wc_pwq
17685,LSTN_LEAD2
17686,wc_pwq
17686,LSTN_LEAD3
17687,wc_pwq
17687,NDSI_LAG1
17688,wc_pwq
17688,NDSI_LAG2
17689,wc_pwq
17689,NDSI_LAG3
17690,wc_pwq
17690,NDSI_LEAD1
17691,wc_pwq
17691,NDSI_LEAD2
17692,wc_pwq
17692,NDSI_LEAD3
17693,wc_pwq
17693,NDVI_LAG1
17694,wc_pwq
17694,NDVI_LAG2
17695,wc_pwq
17695,NDVI_LAG3
17696,wc_pwq
17696,NDVI_LEAD1
17697,wc_pwq
17697,NDVI_LEAD2
17698,wc_pwq
17698,NDVI_LEAD3
17699,wc_pwq
17699,EVI_LAG1
17700,wc_pwq
17700,EVI_LAG2
17701,wc_pwq
17701,EVI_LAG3
17702,wc_pwq
